Nicole,1,in,hallway_in,232,4390,12735,8345,0,11637,11637,4390,1098
Nicole,1,in,hallway_in,234,3778,11942,8164,0,11941,11941,3778,1
Nicole,1,in,hallway_in,236,3777,14411,10634,0,5146,5146,3777,9265
Nicole,1,in,hallway_in,238,3047,11145,8098,0,11145,11145,3047,0
Nicole,1,in,hallway_in,242,4387,11399,7012,0,11399,11399,4387,0
Nicole,1,in,hallway_in,244,4144,11957,7813,0,11957,11957,4144,0
Nicole,1,in,hallway_in,246,4149,12269,8120,0,10560,10560,4149,1709
Nicole,1,in,hallway_in,248,3290,10798,7508,0,10797,10797,3290,1
Nicole,1,in,hallway_in,250,3534,12111,8577,1,12111,12110,3533,0
Nicole,1,in,hallway_in,252,3780,12110,8330,1,12110,12109,3779,0
Nicole,1,in,hallway_in,254,4387,12078,7691,1,10131,10130,4386,1947
Trevor,1,in,hallway_in,66,6711,14498,7787,0,14498,14498,6711,0
Trevor,1,in,hallway_in,68,6099,12312,6213,0,12312,12312,6099,0
Trevor,1,in,hallway_in,70,5483,13577,8094,0,12117,12117,5483,1460
Trevor,1,in,hallway_in,72,4631,12418,7787,0,11197,11197,4631,1221
Trevor,1,in,hallway_in,74,6097,13894,7797,0,13040,13040,6097,854
Trevor,1,in,hallway_in,76,6339,13711,7372,0,12735,12735,6339,976
Trevor,1,in,hallway_in,78,5607,12550,6943,0,12550,12550,5607,0
Trevor,1,in,hallway_in,80,4636,14291,9655,0,14291,14291,4636,0
Trevor,1,in,hallway_in,82,4392,13480,9088,0,13480,13480,4392,0
Trevor,1,in,hallway_in,84,4633,8673,4040,0,8672,8672,4633,1
Trevor,1,in,hallway_in,86,4146,14097,9951,0,12389,12389,4146,1708
Trevor,1,in,hallway_in,88,4022,14314,10292,0,11996,11996,4022,2318
Trevor,1,in,hallway_in,90,3292,16035,12743,0,13476,13476,3292,2559
Trevor,1,in,hallway_in,92,4757,15975,11218,0,14390,14390,4757,1585
Trevor,1,in,hallway_in,94,3779,13035,9256,0,11087,11087,3779,1948
Trevor,1,in,hallway_in,96,4758,15344,10586,0,15355,15355,4758,11
Trevor,1,in,hallway_in,98,5728,12832,7104,0,12832,12832,5728,0
Trevor,1,in,hallway_in,100,4387,13584,9197,0,12364,12364,4387,1220
Trevor,1,in,hallway_in,102,5613,11391,5778,1,11391,11390,5612,0
Trevor,1,in,hallway_in,104,5980,13843,7863,0,11893,11893,5980,1950
Trevor,1,in,hallway_in,106,5729,12926,7197,0,10730,10730,5729,2196
Trevor,1,in,hallway_in,108,5249,11189,5940,0,11188,11188,5249,1
Trevor,1,in,hallway_in,110,5484,12048,6564,0,12058,12058,5484,10
Trevor,1,in,hallway_in,112,4269,12474,8205,0,12484,12484,4269,10
Trevor,1,in,hallway_in,114,6469,11933,5464,0,11933,11933,6469,0
Trevor,1,in,hallway_in,116,6091,12414,6323,1,12414,12413,6090,0
Trevor,1,in,hallway_in,118,4756,13678,8922,0,11759,11759,4756,1919
Trevor,1,in,hallway_in,120,4759,14741,9982,0,12545,12545,4759,2196
Trevor,1,in,hallway_in,122,6099,13863,7764,0,13863,13863,6099,0
